id,name,supertype,types,price_date,normal_market,normal_low,normal_high,reverse_market,reverse_low,reverse_high,holo_market,holo_low,holo_high,month
sv8-18,Paldean Tauros,Pokémon,Fire,2025/03/17,0.05,0.01,4.95,0.24,0.04,4.95,,,,mar
sv8-19,Ho-Oh,Pokémon,Fire,2025/03/17,0.09,0.01,4.95,0.29,0.09,8.99,,,,mar
sv8-21,Victini,Pokémon,Fire,2025/03/17,0.12,0.01,4.95,0.26,0.06,4.95,,,,mar
sv8-23,Simisear,Pokémon,Fire,2025/03/17,0.08,0.01,10.0,0.09,0.01,4.95,,,,mar
sv8-20,Castform Sunny Form,Pokémon,Fire,2025/03/17,0.06,0.01,4.95,0.1,0.01,4.95,,,,mar
sv8-22,Pansear,Pokémon,Fire,2025/03/17,0.06,0.01,4.95,0.09,0.02,4.95,,,,mar
sv8-12,Capsakid,Pokémon,Grass,2025/03/17,0.05,0.01,4.95,0.11,0.01,4.95,,,,mar
sv8-26,Oricorio,Pokémon,Fire,2025/03/17,0.07,0.01,4.95,0.1,0.01,4.95,,,,mar
sv8-36,Ceruledge ex,Pokémon,Fire,2025/03/17,,,,,,,2.36,1.76,19.99,mar
sv8-38,Gouging Fire,Pokémon,Fire,2025/03/17,,,,0.3,0.1,4.95,0.13,0.01,4.95,mar
sv8-34,Armarouge,Pokémon,Fire,2025/03/17,0.07,0.01,4.95,0.29,0.04,4.95,,,,mar
sv8-39,Paldean Tauros,Pokémon,Water,2025/03/17,0.06,0.01,4.95,0.25,0.07,4.95,,,,mar
sv8-40,Mantine,Pokémon,Water,2025/03/17,0.07,0.01,10.0,0.3,0.02,4.95,,,,mar
sv8-43,Spheal,Pokémon,Water,2025/03/17,0.05,0.01,4.95,0.1,0.01,4.95,,,,mar
sv8-45,Walrein,Pokémon,Water,2025/03/17,0.09,0.01,4.95,0.21,0.07,420.69,,,,mar
sv8-46,Shellos,Pokémon,Water,2025/03/17,0.06,0.01,10.0,0.14,0.02,5.16,,,,mar
sv8-32,Charcadet,Pokémon,Fire,2025/03/17,0.15,0.01,4.95,0.28,0.05,4.95,,,,mar
sv8-37,Scovillain ex,Pokémon,Fire,2025/03/17,,,,,,,0.49,0.05,10.0,mar
sv8-47,Cryogonal,Pokémon,Water,2025/03/17,0.04,0.01,4.95,0.11,0.01,4.95,,,,mar
sv8-42,Milotic ex,Pokémon,Water,2025/03/17,,,,,,,4.61,3.0,191.0,mar
sv8-44,Sealeo,Pokémon,Water,2025/03/17,0.07,0.01,4.95,0.1,0.01,15.0,,,,mar
sv8-33,Charcadet,Pokémon,Fire,2025/03/17,0.06,0.01,4.95,0.12,0.01,10.0,,,,mar
sv8-35,Ceruledge,Pokémon,Fire,2025/03/17,0.07,0.01,4.95,0.25,0.1,4.95,,,,mar
sv8-41,Feebas,Pokémon,Water,2025/03/17,0.15,0.01,4.95,0.24,0.02,4.95,,,,mar
sv8-48,Black Kyurem ex,Pokémon,Water,2025/03/17,,,,,,,0.89,0.18,5.99,mar
sv8-49,Bruxish,Pokémon,Water,2025/03/17,0.09,0.01,4.95,0.23,0.05,10.0,,,,mar
sv8-52,Quaquaval,Pokémon,Water,2025/03/17,0.09,0.01,4.95,0.21,0.07,4.95,,,,mar
sv8-51,Quaxwell,Pokémon,Water,2025/03/17,0.07,0.01,4.95,0.1,0.01,4.95,,,,mar
sv8-54,Cetitan,Pokémon,Water,2025/03/17,0.06,0.01,4.95,0.09,0.01,4.95,,,,mar
sv8-50,Quaxly,Pokémon,Water,2025/03/17,0.05,0.01,10.0,0.12,0.01,4.95,,,,mar
sv8-53,Cetoddle,Pokémon,Water,2025/03/17,0.06,0.01,4.95,0.08,0.01,4.99,,,,mar
sv8-57,Pikachu ex,Pokémon,Lightning,2025/03/17,,,,,,,7.16,4.24,50.0,mar
sv8-56,Chien-Pao,Pokémon,Water,2025/03/17,,,,0.27,0.05,4.95,0.14,0.01,4.95,mar
sv8-55,Iron Bundle,Pokémon,Water,2025/03/17,0.04,0.01,4.95,0.24,0.07,4.95,,,,mar
sv8-58,Magnemite,Pokémon,Lightning,2025/03/17,0.05,0.01,4.95,0.11,0.02,4.95,,,,mar
sv8-59,Magneton,Pokémon,Lightning,2025/03/17,0.11,0.01,10.0,0.29,0.05,20.0,,,,mar
sv8-60,Magnezone,Pokémon,Lightning,2025/03/17,0.06,0.01,10.0,0.26,0.05,4.95,,,,mar
sv8-61,Rotom,Pokémon,Lightning,2025/03/17,0.04,0.01,4.95,0.11,0.02,4.95,,,,mar
sv8-62,Blitzle,Pokémon,Lightning,2025/03/17,0.04,0.01,4.95,0.11,0.01,4.95,,,,mar
sv8-68,Kilowattrel ex,Pokémon,Lightning,2025/03/17,,,,,,,0.41,0.19,4.95,mar
sv8-71,Togetic,Pokémon,Psychic,2025/03/17,0.09,0.01,4.95,0.14,0.01,4.95,,,,mar
sv8-69,Miraidon,Pokémon,Lightning,2025/03/17,0.08,0.01,4.95,0.24,0.05,4.95,,,,mar
sv8-66,Wattrel,Pokémon,Lightning,2025/03/17,0.03,0.01,4.95,0.1,0.01,4.95,,,,mar
sv8-63,Zebstrika,Pokémon,Lightning,2025/03/17,0.05,0.01,4.95,0.1,0.01,4.95,,,,mar
sv8-67,Kilowattrel,Pokémon,Lightning,2025/03/17,0.06,0.01,4.95,0.26,0.1,4.95,,,,mar
sv8-72,Togekiss,Pokémon,Psychic,2025/03/17,,,,0.32,0.07,4.95,0.14,0.01,4.95,mar
sv8-70,Togepi,Pokémon,Psychic,2025/03/17,0.07,0.01,4.95,0.13,0.02,4.95,,,,mar
sv8-64,Stunfisk,Pokémon,Lightning,2025/03/17,0.06,0.01,4.95,0.11,0.01,4.95,,,,mar
sv8-65,Tapu Koko,Pokémon,Lightning,2025/03/17,,,,0.19,0.01,4.99,0.1,0.01,10.0,mar
sv8-73,Marill,Pokémon,Psychic,2025/03/17,0.06,0.01,10.0,0.13,0.01,4.95,,,,mar
sv8-74,Azumarill,Pokémon,Psychic,2025/03/17,0.1,0.01,3.99,0.24,0.04,4.95,,,,mar
sv8-75,Smoochum,Pokémon,Psychic,2025/03/17,0.12,0.01,4.95,0.27,0.08,4.95,,,,mar
sv8-76,Latias ex,Pokémon,Psychic,2025/03/17,,,,,,,3.62,2.44,14.0,mar
sv8-77,Latios,Pokémon,Psychic,2025/03/17,0.11,0.01,4.95,0.22,0.09,4.95,,,,mar
sv8-78,Uxie,Pokémon,Psychic,2025/03/17,0.13,0.02,4.95,0.31,0.01,4.95,,,,mar
sv8-79,Mesprit,Pokémon,Psychic,2025/03/17,0.11,0.02,4.95,0.22,0.05,4.95,,,,mar
sv8-80,Azelf,Pokémon,Psychic,2025/03/17,0.11,0.02,4.95,0.26,0.1,4.95,,,,mar
sv8-81,Sigilyph,Pokémon,Psychic,2025/03/17,0.07,0.01,4.95,0.17,0.05,4.95,,,,mar
sv8-82,Yamask,Pokémon,Psychic,2025/03/17,0.04,0.01,4.95,0.12,0.02,420.69,,,,mar
sv8-83,Cofagrigus,Pokémon,Psychic,2025/03/17,,,,0.2,0.03,4.99,0.08,0.01,4.95,mar
sv8-84,Espurr,Pokémon,Psychic,2025/03/17,0.06,0.01,10.0,0.15,0.02,4.95,,,,mar
sv8-85,Meowstic,Pokémon,Psychic,2025/03/17,0.09,0.01,4.95,0.24,0.07,4.95,,,,mar
sv8-86,Sylveon ex,Pokémon,Psychic,2025/03/17,,,,,,,2.53,1.79,12.95,mar
sv8-87,Dedenne,Pokémon,Psychic,2025/03/17,0.06,0.01,4.95,0.11,0.01,4.95,,,,mar
sv8-88,Xerneas,Pokémon,Psychic,2025/03/17,0.1,0.01,4.95,0.24,0.1,4.95,,,,mar
sv8-89,Oricorio,Pokémon,Psychic,2025/03/17,0.08,0.01,4.95,0.11,0.01,4.95,,,,mar
sv8-90,Sandygast,Pokémon,Psychic,2025/03/17,0.03,0.01,10.0,0.09,0.02,4.95,,,,mar
sv8-91,Palossand ex,Pokémon,Psychic,2025/03/17,,,,,,,0.62,0.05,50.0,mar
sv8-92,Tapu Lele,Pokémon,Psychic,2025/03/17,,,,0.24,0.02,4.95,0.11,0.01,5.98,mar
sv8-95,Espathra,Pokémon,Psychic,2025/03/17,0.06,0.01,4.95,0.19,0.03,4.95,,,,mar
sv8-97,Gimmighoul,Pokémon,Psychic,2025/03/17,0.19,0.02,4.95,0.3,0.02,4.95,,,,mar
sv8-94,Flittle,Pokémon,Psychic,2025/03/17,0.07,0.01,4.95,0.11,0.01,4.95,,,,mar
sv8-96,Flutter Mane,Pokémon,Psychic,2025/03/17,0.06,0.01,10.0,0.23,0.07,4.95,,,,mar
sv8-99,Primeape,Pokémon,Fighting,2025/03/17,0.06,0.01,4.95,0.12,0.01,4.95,,,,mar
sv8-93,Indeedee,Pokémon,Psychic,2025/03/17,0.05,0.01,4.95,0.25,0.04,4.95,,,,mar
sv8-98,Mankey,Pokémon,Fighting,2025/03/17,0.04,0.01,4.95,0.11,0.01,4.95,,,,mar
sv8-100,Annihilape,Pokémon,Fighting,2025/03/17,0.09,0.01,4.95,0.24,0.03,4.95,,,,mar
sv8-101,Paldean Tauros,Pokémon,Fighting,2025/03/17,0.06,0.01,4.95,0.24,0.05,4.95,,,,mar
sv8-102,Phanpy,Pokémon,Fighting,2025/03/17,0.07,0.01,4.95,0.1,0.01,4.95,,,,mar
sv8-103,Donphan,Pokémon,Fighting,2025/03/17,0.07,0.01,4.95,0.1,0.01,4.95,,,,mar
sv8-104,Trapinch,Pokémon,Fighting,2025/03/17,0.07,0.01,4.95,0.1,0.01,4.95,,,,mar
sv8-105,Vibrava,Pokémon,Fighting,2025/03/17,0.07,0.01,4.95,0.12,0.01,4.95,,,,mar
sv8-106,Flygon ex,Pokémon,Fighting,2025/03/17,,,,,,,0.9,0.2,75.0,mar
sv8-107,Gastrodon,Pokémon,Fighting,2025/03/17,,,,0.19,0.03,4.95,0.16,0.01,5.09,mar
sv8-108,Drilbur,Pokémon,Fighting,2025/03/17,0.02,0.01,10.0,0.07,0.01,4.95,,,,mar
sv8-109,Excadrill,Pokémon,Fighting,2025/03/17,0.05,0.01,4.95,0.09,0.01,4.95,,,,mar
sv8-110,Landorus,Pokémon,Fighting,2025/03/17,,,,0.21,0.01,4.99,0.08,0.01,420.69,mar
sv8-111,Passimian,Pokémon,Fighting,2025/03/17,0.07,0.01,4.95,0.25,0.04,4.95,,,,mar
sv8-112,Clobbopus,Pokémon,Fighting,2025/03/17,0.05,0.01,4.95,0.1,0.01,4.95,,,,mar
sv8-113,Grapploct,Pokémon,Fighting,2025/03/17,0.05,0.01,4.95,0.08,0.01,4.95,,,,mar
sv8-114,Glimmet,Pokémon,Fighting,2025/03/17,0.03,0.01,4.95,0.08,0.01,4.95,,,,mar
sv8-115,Glimmora,Pokémon,Fighting,2025/03/17,0.07,0.01,4.95,0.11,0.02,4.95,,,,mar
sv8-117,Deino,Pokémon,Darkness,2025/03/17,0.09,0.01,4.95,0.2,0.01,4.95,,,,mar
sv8-120,Shroodle,Pokémon,Darkness,2025/03/17,0.05,0.01,4.95,0.08,0.01,4.95,,,,mar
sv8-119,Hydreigon ex,Pokémon,Darkness,2025/03/17,,,,,,,1.49,0.71,10.0,mar
sv8-121,Grafaiai,Pokémon,Darkness,2025/03/17,0.08,0.01,4.95,0.25,0.05,4.95,,,,mar
sv8-118,Zweilous,Pokémon,Darkness,2025/03/17,0.13,0.02,4.95,0.18,0.04,4.95,,,,mar
sv8-116,Koraidon,Pokémon,Fighting,2025/03/17,0.12,0.01,3.99,0.44,0.09,4.95,,,,mar
sv8-122,Alolan Diglett,Pokémon,Metal,2025/03/17,0.09,0.01,4.95,0.08,0.01,4.95,,,,mar
sv8-123,Alolan Dugtrio,Pokémon,Metal,2025/03/17,0.09,0.01,4.95,0.25,0.03,4.95,,,,mar
sv8-124,Skarmory,Pokémon,Metal,2025/03/17,0.07,0.01,4.95,0.09,0.01,4.95,,,,mar
sv8-125,Registeel,Pokémon,Metal,2025/03/17,0.07,0.01,4.95,0.23,0.06,4.95,,,,mar
sv8-126,Bronzor,Pokémon,Metal,2025/03/17,0.03,0.01,1000.0,0.1,0.01,4.95,,,,mar
sv8-127,Bronzong,Pokémon,Metal,2025/03/17,0.05,0.01,10.0,0.08,0.01,22.0,,,,mar
sv8-128,Klefki,Pokémon,Metal,2025/03/17,0.05,0.01,4.95,0.09,0.01,4.95,,,,mar
sv8-129,Duraludon,Pokémon,Metal,2025/03/17,0.06,0.01,10.0,0.1,0.02,4.95,,,,mar
sv8-130,Archaludon ex,Pokémon,Metal,2025/03/17,,,,,,,3.8,2.5,15.49,mar
sv8-131,Gholdengo,Pokémon,Metal,2025/03/17,0.06,0.01,10.0,0.22,0.01,4.95,,,,mar
sv8-132,Iron Crown,Pokémon,Metal,2025/03/17,,,,0.27,0.04,4.99,0.1,0.01,4.95,mar
sv8-134,Altaria,Pokémon,Dragon,2025/03/17,0.1,0.01,4.95,0.2,0.01,4.95,,,,mar
sv8-139,Flapple,Pokémon,Dragon,2025/03/17,0.06,0.01,4.95,0.24,0.01,4.95,,,,mar
sv8-148,Swablu,Pokémon,Colorless,2025/03/17,0.07,0.01,4.95,0.12,0.01,4.95,,,,mar
sv8-149,Zangoose,Pokémon,Colorless,2025/03/17,0.04,0.01,420.69,0.09,0.01,4.95,,,,mar
sv8-150,Kecleon,Pokémon,Colorless,2025/03/17,0.09,0.01,4.95,0.11,0.03,4.95,,,,mar
sv8-133,Alolan Exeggutor ex,Pokémon,Dragon,2025/03/17,,,,,,,0.79,0.22,9.0,mar
sv8-140,Appletun,Pokémon,Dragon,2025/03/17,0.07,0.01,4.95,0.29,0.04,4.95,,,,mar
sv8-142,Tatsugiri ex,Pokémon,Dragon,2025/03/17,,,,,,,0.75,0.21,7.95,mar
sv8-146,Vigoroth,Pokémon,Colorless,2025/03/17,0.06,0.01,4.95,0.23,0.05,4.95,,,,mar
sv8-141,Eternatus,Pokémon,Dragon,2025/03/17,,,,0.33,0.04,4.95,0.1,0.01,4.95,mar
sv8-135,Dialga,Pokémon,Dragon,2025/03/17,,,,0.2,0.05,4.99,0.12,0.01,4.95,mar
sv8-147,Slaking ex,Pokémon,Colorless,2025/03/17,,,,,,,0.61,0.07,10.0,mar
sv8-136,Palkia,Pokémon,Dragon,2025/03/17,,,,0.29,0.04,4.95,0.1,0.01,4.95,mar
sv8-138,Applin,Pokémon,Dragon,2025/03/17,0.07,0.01,4.95,0.13,0.01,4.95,,,,mar
sv8-143,Eevee,Pokémon,Colorless,2025/03/17,0.23,0.05,4.95,0.69,0.25,7.95,,,,mar
sv8-144,Snorlax,Pokémon,Colorless,2025/03/17,0.12,0.01,4.95,0.42,0.06,4.95,,,,mar
sv8-137,Turtonator,Pokémon,Dragon,2025/03/17,0.06,0.01,4.95,0.22,0.04,4.95,,,,mar
sv8-145,Slakoth,Pokémon,Colorless,2025/03/17,0.05,0.01,10.0,0.07,0.01,4.95,,,,mar
sv8-155,Heliolisk,Pokémon,Colorless,2025/03/17,0.05,0.01,4.95,0.24,0.04,4.95,,,,mar
sv8-153,Braviary,Pokémon,Colorless,2025/03/17,0.06,0.01,5.48,0.28,0.04,4.95,,,,mar
sv8-163,Babiri Berry,Trainer,,2025/03/17,0.06,0.01,4.95,0.19,0.04,4.95,,,,mar
sv8-159,Cyclizar ex,Pokémon,Colorless,2025/03/17,,,,,,,0.76,0.15,4.99,mar
sv8-168,Colbur Berry,Trainer,,2025/03/17,0.06,0.01,420.69,0.21,0.05,4.95,,,,mar
sv8-157,Tandemaus,Pokémon,Colorless,2025/03/17,0.09,0.01,4.95,0.17,0.01,4.95,,,,mar
sv8-162,Amulet of Hope,Trainer,,2025/03/17,,,,,,,0.67,0.2,5.0,mar
sv8-166,Chill Teaser Toy,Trainer,,2025/03/17,0.05,0.01,4.95,0.18,0.02,4.95,,,,mar
sv8-151,Bouffalant,Pokémon,Colorless,2025/03/17,0.07,0.01,4.95,0.19,0.01,4.95,,,,mar
sv8-165,Call Bell,Trainer,,2025/03/17,0.08,0.01,4.95,0.26,0.03,4.95,,,,mar
sv8-154,Helioptile,Pokémon,Colorless,2025/03/17,0.03,0.01,4.95,0.08,0.01,4.95,,,,mar
sv8-152,Rufflet,Pokémon,Colorless,2025/03/17,0.04,0.01,4.95,0.09,0.01,4.95,,,,mar
sv8-158,Maushold,Pokémon,Colorless,2025/03/17,0.11,0.01,10.0,0.55,0.04,4.95,,,,mar
sv8-160,Flamigo ex,Pokémon,Colorless,2025/03/17,,,,,,,0.51,0.14,10.0,mar
sv8-167,Clemont's Quick Wit,Trainer,,2025/03/17,0.1,0.01,4.95,0.2,0.02,4.95,,,,mar
sv8-156,Oranguru,Pokémon,Colorless,2025/03/17,0.04,0.01,4.95,0.11,0.01,4.95,,,,mar
sv8-161,Terapagos,Pokémon,Colorless,2025/03/17,,,,0.26,0.01,4.95,0.16,0.01,4.95,mar
sv8-164,Brilliant Blender,Trainer,,2025/03/17,,,,,,,2.3,1.69,10.0,mar
sv8-169,Counter Gain,Trainer,,2025/03/17,0.12,0.01,4.95,0.31,0.01,4.95,,,,mar
sv8-170,Cyrano,Trainer,,2025/03/17,0.09,0.01,4.95,0.14,0.01,4.95,,,,mar
sv8-180,Lively Stadium,Trainer,,2025/03/17,0.1,0.01,3.99,0.27,0.05,4.95,,,,mar
sv8-177,Gravity Mountain,Trainer,,2025/03/17,0.1,0.01,3.99,0.26,0.05,4.95,,,,mar
sv8-172,Dragon Elixir,Trainer,,2025/03/17,0.09,0.01,4.95,0.25,0.01,4.95,,,,mar
sv8-171,Deduction Kit,Trainer,,2025/03/17,0.07,0.01,4.95,0.2,0.01,4.95,,,,mar
sv8-178,Jasmine's Gaze,Trainer,,2025/03/17,0.06,0.01,4.95,0.2,0.03,4.95,,,,mar
sv8-179,Lisia's Appeal,Trainer,,2025/03/17,0.1,0.01,3.99,1.46,0.09,7.95,,,,mar
sv8-173,Drasna,Trainer,,2025/03/17,0.06,0.01,4.95,0.18,0.03,4.95,,,,mar
sv8-174,Drayton,Trainer,,2025/03/17,0.11,0.01,3.99,0.26,0.01,5.95,,,,mar
sv8-175,Dusk Ball,Trainer,,2025/03/17,0.09,0.01,3.99,0.22,0.03,4.95,,,,mar
sv8-176,Energy Search Pro,Trainer,,2025/03/17,,,,,,,2.35,1.25,9.95,mar
sv8-181,Meddling Memo,Trainer,,2025/03/17,0.04,0.01,10.0,0.18,0.05,25.0,,,,mar
sv8-182,Megaton Blower,Trainer,,2025/03/17,,,,,,,0.69,0.18,12.95,mar
sv8-194,Shiinotic,Pokémon,Grass,2025/03/17,,,,,,,4.64,2.92,25.0,mar
sv8-187,Surfer,Trainer,,2025/03/17,0.09,0.01,5.0,0.11,0.01,4.95,,,,mar
sv8-188,Technical Machine: Fluorite,Trainer,,2025/03/17,0.04,0.01,10.0,0.2,0.01,4.95,,,,mar
sv8-186,Scramble Switch,Trainer,,2025/03/17,,,,,,,1.15,0.01,8.22,mar
sv8-191,Enriching Energy,Energy,,2025/03/17,,,,,,,1.01,0.49,9.0,mar
sv8-195,Castform Sunny Form,Pokémon,Fire,2025/03/17,,,,,,,10.38,9.04,29.95,mar
sv8-183,Miracle Headset,Trainer,,2025/03/17,,,,,,,0.73,0.18,50.0,mar
sv8-185,Precious Trolley,Trainer,,2025/03/17,,,,,,,5.26,4.0,30.0,mar
sv8-189,Tera Orb,Trainer,,2025/03/17,0.24,0.01,15.0,0.47,0.01,7.95,,,,mar
sv8-184,Passho Berry,Trainer,,2025/03/17,0.05,0.01,17.0,0.21,0.03,4.95,,,,mar
sv8-190,Tyme,Trainer,,2025/03/17,0.07,0.01,4.95,0.21,0.06,4.95,,,,mar
sv8-192,Exeggcute,Pokémon,Grass,2025/03/17,,,,,,,10.26,7.21,100.0,mar
sv8-193,Vivillon,Pokémon,Grass,2025/03/17,,,,,,,4.13,2.94,25.0,mar
sv8-199,Spheal,Pokémon,Water,2025/03/17,,,,,,,10.92,8.0,50.0,mar
sv8-201,Cetitan,Pokémon,Water,2025/03/17,,,,,,,4.01,2.5,25.0,mar
sv8-206,Vibrava,Pokémon,Fighting,2025/03/17,,,,,,,4.28,2.26,19.99,mar
sv8-209,Skarmory,Pokémon,Metal,2025/03/17,,,,,,,14.24,12.0,49.95,mar
sv8-203,Latios,Pokémon,Psychic,2025/03/17,,,,,,,40.27,29.69,110.0,mar
sv8-212,Slakoth,Pokémon,Colorless,2025/03/17,,,,,,,13.1,11.99,50.0,mar
sv8-205,Phanpy,Pokémon,Fighting,2025/03/17,,,,,,,10.28,7.5,100.0,mar
sv8-204,Mesprit,Pokémon,Psychic,2025/03/17,,,,,,,13.02,10.99,100.0,mar
sv8-213,Kecleon,Pokémon,Colorless,2025/03/17,,,,,,,9.22,6.34,30.0,mar
sv8-207,Clobbopus,Pokémon,Fighting,2025/03/17,,,,,,,7.81,6.0,25.0,mar
sv8-208,Alolan Dugtrio,Pokémon,Metal,2025/03/17,,,,,,,12.27,11.0,40.0,mar
sv8-197,Ceruledge,Pokémon,Fire,2025/03/17,,,,,,,29.78,26.91,90.0,mar
sv8-196,Larvesta,Pokémon,Fire,2025/03/17,,,,,,,4.21,2.35,18.0,mar
sv8-198,Feebas,Pokémon,Water,2025/03/17,,,,,,,13.28,10.0,42.0,mar
sv8-200,Bruxish,Pokémon,Water,2025/03/17,,,,,,,3.28,1.88,18.0,mar
sv8-202,Stunfisk,Pokémon,Lightning,2025/03/17,,,,,,,2.62,1.0,75.0,mar
sv8-210,Flapple,Pokémon,Dragon,2025/03/17,,,,,,,5.5,3.49,19.99,mar
sv8-211,Appletun,Pokémon,Dragon,2025/03/17,,,,,,,5.95,4.99,20.0,mar
sv8-214,Braviary,Pokémon,Colorless,2025/03/17,,,,,,,8.93,7.0,34.95,mar
sv8-215,Durant ex,Pokémon,Grass,2025/03/17,,,,,,,1.02,0.59,9.99,mar
sv8-220,Latias ex,Pokémon,Psychic,2025/03/17,,,,,,,7.56,5.0,19.95,mar
sv8-216,Scovillain ex,Pokémon,Fire,2025/03/17,,,,,,,1.09,0.48,9.0,mar
sv8-222,Flygon ex,Pokémon,Fighting,2025/03/17,,,,,,,4.0,2.95,18.2,mar
sv8-223,Hydreigon ex,Pokémon,Darkness,2025/03/17,,,,,,,6.41,4.97,19.95,mar
sv8-217,Milotic ex,Pokémon,Water,2025/03/17,,,,,,,7.83,6.5,40.0,mar
sv8-221,Palossand ex,Pokémon,Psychic,2025/03/17,,,,,,,1.67,0.98,11.95,mar
sv8-218,Black Kyurem ex,Pokémon,Water,2025/03/17,,,,,,,3.81,2.69,250.0,mar
sv8-219,Pikachu ex,Pokémon,Lightning,2025/03/17,,,,,,,34.22,28.05,100.0,mar
sv8-225,Alolan Exeggutor ex,Pokémon,Dragon,2025/03/17,,,,,,,3.84,2.5,18.0,mar
sv8-224,Archaludon ex,Pokémon,Metal,2025/03/17,,,,,,,5.66,4.0,22.0,mar
sv8-226,Tatsugiri ex,Pokémon,Dragon,2025/03/17,,,,,,,2.5,1.48,14.94,mar
sv8-230,Cyrano,Trainer,,2025/03/17,,,,,,,1.61,0.88,9.99,mar
sv8-232,Drayton,Trainer,,2025/03/17,,,,,,,2.61,1.49,20.0,mar
sv8-234,Lisia's Appeal,Trainer,,2025/03/17,,,,,,,6.69,4.75,27.0,mar
sv8-238,Pikachu ex,Pokémon,Lightning,2025/03/17,,,,,,,442.02,387.0,989.99,mar
sv8-236,Durant ex,Pokémon,Grass,2025/03/17,,,,,,,33.99,28.01,79.95,mar
sv8-237,Milotic ex,Pokémon,Water,2025/03/17,,,,,,,142.78,135.0,399.95,mar
sv8-231,Drasna,Trainer,,2025/03/17,,,,,,,1.49,0.63,40.0,mar
sv8-227,Slaking ex,Pokémon,Colorless,2025/03/17,,,,,,,1.39,0.85,9.0,mar
sv8-228,Cyclizar ex,Pokémon,Colorless,2025/03/17,,,,,,,1.78,1.15,10.0,mar
sv8-229,Clemont's Quick Wit,Trainer,,2025/03/17,,,,,,,1.65,1.0,13.0,mar
sv8-233,Jasmine's Gaze,Trainer,,2025/03/17,,,,,,,4.33,1.99,23.0,mar
sv8-235,Surfer,Trainer,,2025/03/17,,,,,,,1.46,0.69,9.99,mar
sv8-239,Latias ex,Pokémon,Psychic,2025/03/17,,,,,,,237.35,210.0,580.0,mar
sv8-240,Hydreigon ex,Pokémon,Darkness,2025/03/17,,,,,,,83.29,75.2,174.95,mar
sv8-241,Archaludon ex,Pokémon,Metal,2025/03/17,,,,,,,28.94,28.94,70.0,mar
sv8-245,Jasmine's Gaze,Trainer,,2025/03/17,,,,,,,42.06,39.48,104.72,mar
sv8-244,Drayton,Trainer,,2025/03/17,,,,,,,15.32,13.87,46.0,mar
sv8-247,Pikachu ex,Pokémon,Lightning,2025/03/17,,,,,,,103.23,93.0,280.0,mar
sv8-249,Counter Gain,Trainer,,2025/03/17,,,,,,,6.49,5.6,19.99,mar
sv8-242,Alolan Exeggutor ex,Pokémon,Dragon,2025/03/17,,,,,,,54.95,54.24,169.99,mar
sv8-243,Clemont's Quick Wit,Trainer,,2025/03/17,,,,,,,17.36,14.99,50.0,mar
sv8-246,Lisia's Appeal,Trainer,,2025/03/17,,,,,,,61.06,55.0,155.48,mar
sv8-248,Alolan Exeggutor ex,Pokémon,Dragon,2025/03/17,,,,,,,16.02,14.49,44.95,mar
sv8-250,Gravity Mountain,Trainer,,2025/03/17,,,,,,,10.41,9.0,75.0,mar
sv8-251,Night Stretcher,Trainer,,2025/03/17,,,,,,,22.63,19.77,69.95,mar
sv8-252,Jet Energy,Energy,,2025/03/17,,,,,,,12.38,10.5,70.0,mar
sv8pt5-1,Exeggcute,Pokémon,Grass,2025/03/17,0.04,0.01,10.0,0.06,0.01,4.95,,,,mar
sv8pt5-2,Exeggutor,Pokémon,Grass,2025/03/17,0.03,0.01,10.0,0.12,0.04,4.95,,,,mar
sv8pt5-3,Pinsir,Pokémon,Grass,2025/03/17,0.05,0.01,10.0,0.11,0.03,25.0,,,,mar
sv8pt5-4,Budew,Pokémon,Grass,2025/03/17,1.0,0.47,14.22,1.16,0.7,23.98,,,,mar
sv8pt5-5,Leafeon,Pokémon,Grass,2025/03/17,,,,0.32,0.1,10.0,0.21,0.03,10.0,mar
sv8pt5-6,Leafeon ex,Pokémon,Grass,2025/03/17,,,,,,,6.03,5.42,30.0,mar
sv8pt5-7,Cottonee,Pokémon,Grass,2025/03/17,0.04,0.01,10.0,0.06,0.01,4.95,,,,mar
sv8pt5-8,Whimsicott,Pokémon,Grass,2025/03/17,,,,0.11,0.01,4.95,0.06,0.01,10.0,mar
sv8pt5-9,Applin,Pokémon,Grass,2025/03/17,0.06,0.01,4.95,0.07,0.01,10.0,,,,mar
sv8pt5-10,Dipplin,Pokémon,Grass,2025/03/17,0.08,0.01,4.95,0.2,0.03,10.0,,,,mar
sv8pt5-11,Hydrapple ex,Pokémon,Grass,2025/03/17,,,,,,,1.1,0.34,7.95,mar
sv8pt5-12,Teal Mask Ogerpon ex,Pokémon,Grass,2025/03/17,,,,,,,2.98,2.25,49.99,mar
sv8pt5-13,Flareon,Pokémon,Fire,2025/03/17,,,,0.5,0.01,6.99,0.17,0.03,8.91,mar
sv8pt5-14,Flareon ex,Pokémon,Fire,2025/03/17,,,,,,,14.52,13.0,40.0,mar
sv8pt5-15,Litleo,Pokémon,Fire,2025/03/17,0.04,0.01,4.95,0.07,0.01,10.0,,,,mar
sv8pt5-16,Pyroar,Pokémon,Fire,2025/03/17,0.04,0.01,10.0,0.12,0.05,4.99,,,,mar
sv8pt5-17,Hearthflame Mask Ogerpon ex,Pokémon,Fire,2025/03/17,,,,,,,0.61,0.25,5.91,mar
